Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Israel,ISR,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000810925,,,,,,,,,,
Israel,ISR,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,205.6,,,,,213.0666667,,,,,219.0666667,,,,,229.3333333,,,,,211.2,,,,,204.2666667,,,,,205.7333333,,,,,189.2,,,,,,,,,,,,
Israel,ISR,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.55080214,30.90586146,,,,35.67217067,30.01351232,,28.37734596,32.58671831,,,31.88545028,32.65761616,33.07735494,32.83834529,,,
Israel,ISR,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,,,,,,,,,,,,,,,,,,,,0,,,,,,,0.2,,,,,,0.2,,,,,0.2,,,,0.2,,,,0.5,,0.5,,,0.2,,0.5,,0.5,,0.2,,,
Israel,ISR,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.94,19.94659908,19.94659908,
Israel,ISR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,,,,,,,,,,,,,,,29,26.2,23.7,21.8,20.2,19,18,17.3,16.6,15.9,15.2,14.4,13.7,13.1,12.5,12.1,11.6,11.1,10.5,9.8,9.2,8.7,8.2,7.8,7.5,7.2,6.9,6.6,6.4,6.1,5.8,5.6,5.3,5.1,4.9,4.7,4.6,4.4,4.3,4.1,4,3.9,3.8,3.8,3.7,
Israel,ISR,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Israel,ISR,"Incidence of malaria (per 1,000 population at risk)",SH.MLR.INCD.P3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Israel,ISR,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1108,1160.1,1056.5,2044.4,1852.8,1052.7,2060.8,1481.3,1348.4,1186.3,1791.6,2642.5,2278,2353.8,2179.7,1790.8,1911.2,1530,1249.7,2316.6,1954.7,1669.5,3261.2,1638.9,2240.5,2460,3566.7,2846.6,2776.5,3486,2644.1,3266.9,3014.9,1885.6,3133.7,2797,1969.2,2470.1,1668.4,2443.3,2454.8,2689.5,3306.5,3066.7,2951.9,2398.5,2752.1,2438.8,3174.1,3037.6,3669.3,4299.5,4177.1,4529.6,4529.4,4976.5,3567.9,,
Israel,ISR,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
Israel,ISR,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,2.472,,,,,2.5,,,,,2.881,2.974,3.156,3.304,,,,,,2.694,3.094,3.167,3.214,3.323,3.353,3.215,3.2,3.207,3.21,3.195,3.207,3.303,3.657,3.696,3.731,4.8555,3.766,3.793,3.775,3.915,3.766,3.91,,3.82,,,3.67,3.633,,,3.4114,3.3427,3.3423,3.5375,3.0844,3.1906,3.2176,,,
Israel,ISR,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1349,,,,,,,,,,,6.22,6.15,,,5.2634,5.375,4.9529,5.0121,5.0328,5.0715,5.2044,,,
Israel,ISR,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.695166887,0.849256841,1.299108198,1.315527996,0.514044393,0.292965551,0.309554171,0.466246054,0.231547757,0.051129303,0.211053305,0.447237859,0.076515458,0.25247464,0.306922448,0.408290758,0.420557928,0.547075343,0.533339915,0.321430218,0.255883288,0.511560303,0.778366957,0.796068676,0.511450524,1.345123847,1.27013886,1.424503201,1.498626185,3.543630431,6.080788104,1.354657101,1.306514183,2.616448909,2.175196235,3.380647479,9.345644733,4.916260554,4.754259345,2.220533386,2.984969686,3.309383562,3.506219319,4.046731558,1.954041283,3.781088684,3.758575791,5.14330496,5.60962613,
Israel,ISR,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Israel,ISR,Investment in transport with private participation (current US$),IE.PPI.TRAN.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Israel,ISR,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Israel,ISR,Disaster risk reduction progress score (1-5 scale; 5=best),EN.CLC.DRSK.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Israel,ISR,Ease of doing business index (1=most business-friendly regulations),IC.BUS.EASE.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35
Israel,ISR,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Israel,ISR,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.72187,105.79345,109.42739,105.379,103.94825,104.74735,101.45564,104.58456,102.8271,102.1189,107.0847,102.8544,103.6382,110.057,103.5788,105.558,,
Israel,ISR,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,,,1.038720012,1.036739945,1.04242003,1.047410011,1.043969989,1.039569974,1.046190023,1.050109982,,,1.038249969,1.047279954,1.049059987,1.049389958,1.044129968,1.050869942,1.040249944,1.044749975,1.040420055,1.025480032,1.02699995,1.01880002,,,,,0.990620017,0.99517,0.99566,0.99153,0.98776,0.99906,0.99994,1.0026,1.0065,1.01152,1.01291,1.01358,1.01202,1.01203,1.01079,1.00928,1.00825,1.01296,1.01277,,
Israel,ISR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.059851846,3.235686957,3.463899695,3.451203447,3.696632323,5.050530628,5.172018258,4.933417486,4.926836247,5.150624609,5.57448117,5.294388074,5.379353875,5.890915802,5.758395321,5.686768741,5.550839513,5.506082203,5.739004065,5.551834126,5.453220474,5.362384985,5.97399876,5.831467966,5.709022602,5.875169856,6.193553617,6.268060426,6.765210491,7.028822488,7.788833906,7.426619721,8.352571345,8.567717924,8.964758844,9.215445446,9.328559382,9.575293523,9.562081728,9.092962612,9.581779456,9.876810219,9.103871689,9.400877468,8.667993097,8.218088772,8.856488368,8.78433448,9.340093039,8.612472881,9.035223254,8.901888279,9.547967764,8.321785471,7.863181348,,,,,
Israel,ISR,CO2 emissions (kg per 2011 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.374176782,0.351727333,0.380003331,0.384464004,0.38428842,0.38058715,0.376522294,0.381275627,0.374873751,0.354631132,0.357080193,0.376406749,0.354061177,0.368695228,0.332112712,0.308410756,0.320464627,0.305889177,0.321439793,0.300788521,0.304324675,0.291483266,0.311434061,0.26553678,0.246502032,,,,,
Israel,ISR,CO2 emissions (kt),EN.ATM.CO2E.KT,6468.588,7069.976,7942.722,8210.413,9149.165,12944.51,13597.236,13542.231,13809.922,14818.347,16578.507,16248.477,16934.206,19310.422,19446.101,19647.786,19611.116,19893.475,21176.925,21019.244,21147.589,21213.595,24081.189,23938.176,23743.825,24869.594,26626.087,27385.156,30051.065,31756.22,36295.966,36754.341,42790.223,45074.764,48400.733,51099.645,53098.16,55881.413,57095.19,55694.396,60259.811,63596.781,59812.437,62889.05,59020.365,56952.177,62471.012,63072.4,68264.872,64469.527,68880.928,69130.284,75529.199,67069.43,64601.539,,,,,
Israel,ISR,GHG net emissions/removals by LUCF (Mt of CO2 equivalent),EN.CLC.GHGR.MT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.401,,,,,,,,,,,,
Israel,ISR,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,,,,,,,,,,,1301.06,1318.23,1363.41,1407.83,1386.07,1547.77,1318.59,1353.35,1385.74,1412.04,1450.36,1458.31,1502.36,1553.92,1593.54,1625.97,1684.73,1746.38,1824.53,1864.37,1910.18,1950.13,2037.21,2131.72,2347.36,2418.48,2483.79,2519.57,2588.64,2643.68,2695.48,2766.27,2831.48,2929.96,3326.97,3452.45,3716.15,3839.94,3917.58,3651.27,3348.67,3382.1567,3415.6434,,,,,,,
Israel,ISR,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,,,,,,,,,,,1074.9312,1123.4555,1176.4066,1228.747,1310.7017,1378.1422,1380.647,1438.5147,1461.7182,1455.9677,1469.648,1484.8225,1462.0964,1521.5513,1579.8096,1577.4908,1550.713,1569.0588,1597.4889,1607.6011,1615.1899,1620.7141,1655.5488,1702.9354,1884.4528,1917.0524,2016.9964,2091.3499,2121.2153,2042.2056,2014.4203,1891.2325,1984.1209,2035.2864,1996.0125,2027.2233,2011.4195,2080.0039,1783.0859,1711.6402,1716.2096,1733.371696,1750.533792,,,,,,,
Israel,ISR,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,29,106.3578,150.7678,200.41,209.924,240.298,255.358,291.315,307.692,352.856,345.62,404.57,431.72,469.74,582.05,663.37,754.79,843.25,1078.93,1199.61,1198.36,1178.123,1158.377,1096.1,1039.133,1037.967,1079.8,1117.333,1375,1529,1792.589542,2008.0599,1957,1898.03198,1874.49215,1976.05845,2166.87262,2314.02862,2475.67956,2626.09797,2817.7386,2817.7386,2817.7386,,,,,,,
Israel,ISR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,1870.109156,1756.331004,2368.436852,1732.933373,2032.764399,1832.148033,1786.487683,1849.399187,2005.813524,2017.276947,1840.735339,1958.317043,1793.922046,1828.539072,1788.996693,2102.245871,2278.479286,2451.745835,2488.923417,2460.465451,2324.539301,2580.969354,2634.674016,2738.399704,2796.251578,2801.208363,2881.128341,2885.726511,2737.736653,2899.426618,2973.042708,2862.795738,2949.300417,2821.996916,2661.449185,2882.399025,2898.153368,3129.127764,2873.876109,3042.434021,2980.176157,3067.742494,2870.098765,2762.505934,2777.875324,,,,
Israel,ISR,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.2011398,110.0910022,117.4221578,118.2272026,117.3857895,115.4819293,113.0632669,114.722751,113.1325953,106.7734127,108.0517269,113.3031125,111.3377761,115.6693078,108.1243419,99.87961651,104.2971989,100.9198535,107.6890964,100.3694242,102.4753587,97.58283339,100.0631263,91.58092169,86.60150327,86.8372417,,,,
Italy,ITA,"Population, total",SP.POP.TOTL,50199700,50536350,50879450,51252000,51675350,52112350,52519000,52900500,53235750,53537950,53821850,54073490,54381345,54751406,55110868,55441001,55718260,55955411,56155143,56317749,56433883,56501675,56543548,56564074,56576718,56593071,56596155,56601931,56629288,56671781,56719240,56758521,56797087,56831821,56843400,56844303,56860281,56890372,56906744,56916317,56942108,56974100,57059007,57313203,57685327,57969484,58143979,58438310,58826731,59095365,59277417,59379449,59539717,60233948,60789140,60730582,60627498,60536709,60431283,
Italy,ITA,Population growth (annual %),SP.POP.GROW,1.993928406,0.668382874,0.67662299,0.729553242,0.8226237,0.842108617,0.777304407,0.723778173,0.631737253,0.566058509,0.528877032,0.466452872,0.567712499,0.678187648,0.654388936,0.597247219,0.498851058,0.424722057,0.35631295,0.289147208,0.205999752,0.12005432,0.07408186,0.036294637,0.022350913,0.028899939,0.005449282,0.01020512,0.048320597,0.075009005,0.083708573,0.069231189,0.067924433,0.061135853,0.020372074,0.001588562,0.028104408,0.05290695,0.028774016,0.016820844,0.045303631,0.056167601,0.148916429,0.444507313,0.647182705,0.491389108,0.300559689,0.504933687,0.662469253,0.45561345,0.307591222,0.171978291,0.26954124,1.159251117,0.917504096,-0.096376133,-0.169884073,-0.149861117,-0.174304004,
Italy,ITA,GDP (current US$),NY.GDP.MKTP.CD,40385288344,44842760293,50383891899,57710743060,63175417019,67978153851,73654870011,81133120065,87942231678,97085082807,1.13395E+11,1.24672E+11,1.4526E+11,1.75492E+11,1.99564E+11,2.27696E+11,2.24717E+11,2.57596E+11,3.15058E+11,3.93677E+11,4.77257E+11,4.30703E+11,4.27273E+11,4.43042E+11,4.37888E+11,4.52217E+11,6.40386E+11,8.05713E+11,8.91609E+11,9.28661E+11,1.18122E+12,1.24622E+12,1.32016E+12,1.06496E+12,1.09922E+12,1.17466E+12,1.31243E+12,1.24188E+12,1.27005E+12,1.25202E+12,1.14383E+12,1.16701E+12,1.27071E+12,1.57415E+12,1.80323E+12,1.85752E+12,1.94792E+12,2.21029E+12,2.39886E+12,2.19124E+12,2.13402E+12,2.29199E+12,2.08708E+12,2.14132E+12,2.15913E+12,1.8359E+12,1.87558E+12,1.95696E+12,2.08386E+12,
Italy,ITA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,960,1060,1160,1280,1410,1550,1700,1850,2060,2250,2620,3250,3930,4320,4510,4730,5270,6740,8430,8710,8220,7630,7760,8030,9380,12160,15950,17300,18660,20370,22960,21590,20860,20670,21830,22300,22220,21990,21890,21170,20710,23350,28270,32430,34250,35900,37910,37870,37850,37900,36200,35550,34890,32980,31940,31340,33730,
Italy,ITA,Land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.876596966,,,,,,,,,,3.876596966,,,,,,,,,,3.876596966,,,,,,,,,
Italy,ITA,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.746704818,,,,,,,,,,5.663779907,,,,,,,,,,5.663002316,,,,,,,,,
Italy,ITA,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,15.85050508,16.15042044,16.40744544,16.64015258,16.86135072,17.08156128,17.31677488,17.56503436,17.83419788,18.11872326,18.41559887,18.72945134,18.80847743,18.76559115,18.72747858,18.70023054,18.6916282,18.6967566,18.71490382,18.74576344,18.79251336,18.85544986,18.87911951,18.88808257,18.90047952,18.9123718,18.92950855,18.94654442,18.9571746,18.96348025,18.96895128,18.97796456,18.94996305,18.90639577,18.87063406,18.83854043,18.80153389,18.76009002,18.72327294,18.6888217,18.64913747,18.60766208,18.62062373,18.61069604,18.56341041,18.54510211,18.5624981,18.54216694,18.49299598,18.48213815,18.49894202,18.54107976,18.5654863,18.42545337,18.33092885,18.42291912,18.52917961,18.63251436,18.74120065,
Italy,ITA,Urban population,SP.URB.TOTL,29799044,30249038,30708292,31188380,31702827,32227841,32737193,33233152,33703021,34152929,34592379,35012585,35369083,35720365,36065654,36393136,36687131,36955192,37198851,37418639,37607540,37764025,37819718,37822134,37819273,37818886,37809627,37802166,37809110,37826147,37846480,37861339,37907512,37964793,38006634,38041344,38086153,38140443,38185563,38226137,38277624,38333314,38447500,38686985,39006818,39267369,39454178,39722857,40056298,40308358,40502481,40641670,40894259,41548775,42109853,42247229,42351339,42462869,42566587,
Italy,ITA,Urban population growth (annual %),SP.URB.GROW,2.836401015,1.498806986,1.506833352,1.55128737,1.636026717,1.642484959,1.568112586,1.503609975,1.403954534,1.326087375,1.278504668,1.20741706,1.013050867,0.988289737,0.962002539,0.903918572,0.804585418,0.728011212,0.657172197,0.589107555,0.503561295,0.415236767,0.147367695,0.006387998,-0.00756464,-0.001023293,-0.024485474,-0.019735017,0.018367631,0.04505042,0.053739381,0.039253542,0.121878596,0.150993201,0.110149318,0.091284485,0.117720947,0.142443745,0.118229703,0.106198406,0.134599939,0.145383965,0.297433898,0.620956423,0.82332128,0.665741727,0.474607926,0.67868172,0.835914949,0.627292741,0.480438951,0.343066345,0.61957915,1.587835187,1.341371299,0.325701454,0.246127222,0.26299854,0.243957933,
Italy,ITA,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007102219,,,,,,,,,,
Italy,ITA,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,22.79452055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.70136986,,,,,,,,,,29.45205479,,,,,,,
Italy,ITA,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.93987873,,18.33366875,,17.73208469,,18.82502471,,,16.82742663,,,19.08290536,,,,,,
Italy,ITA,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,0.7,0.7,0.7,0.7,0.7,1,1.2,1.2,1.2,1.4,1.2,2,,,,
Italy,ITA,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.51,21.53905961,21.53905961,
Italy,ITA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,51.9,49.9,47.7,45.4,43.1,41.1,39.3,37.8,36.4,35.1,33.6,31.8,29.8,27.6,25.3,23.1,21.1,19.5,18.1,17,16.1,15.2,14.3,13.5,12.7,12,11.3,10.8,10.4,10,9.6,9.3,8.9,8.5,8,7.5,7,6.6,6.2,5.9,5.6,5.3,5.1,4.8,4.6,4.5,4.3,4.2,4.1,4.1,4,3.9,3.8,3.7,3.6,3.4,3.3,3.2,3,
Italy,ITA,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,ITA,"Incidence of malaria (per 1,000 population at risk)",SH.MLR.INCD.P3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,2181.5,2225.3,2115.2,2243,2399.3,2399.8,2628.8,2527.1,2676.1,2754.7,2963.1,2926.8,2983,3157,3302,3206,3198.7,3437.5,3435,3521.1,3686.7,3585,3526.6,3927.2,3739.3,3855.4,3920.1,3807,3702.7,3944.9,4366.3,4707.4,4850.9,4675.3,4667.4,4948.3,4747.6,5078.2,5047.4,4993.9,4821.4,4959.2,4307.2,5444.4,5361.4,5316.1,5174,5353,5086.9,5322.5,5677.2,5315.1,5264.6,5709,5384.6,5602.3,5171.4,,
Italy,ITA,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
Italy,ITA,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8,3.7,3.9,4.1,4,4.1,4.2,4.2,4.4,4.4,4.1,4.203,,3.7,,4.242,3.802,,,3.8608,3.9371,3.9588,3.9174,4.0323,4.0931,,
Italy,ITA,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.44,,,6.932,,,,,6.9414,6.8862,6.608,5.6446,5.8184,5.957,5.8693,,
Italy,ITA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.55042838,0.440426357,0.463431743,0.383551834,0.298324847,0.283059865,0.048610213,0.438295875,0.151613403,0.105511219,0.121141548,0.261063893,0.143979154,0.269705009,0.299890293,0.23590799,-0.023892557,0.519802649,0.761482658,0.23598083,0.545262645,0.192851089,0.236224937,0.35108519,0.200920878,0.412363938,0.270410349,0.296910143,0.207870545,0.55444381,1.151655738,1.27488632,1.356669002,1.243397304,1.114709532,1.979089739,2.925966858,2.984923085,-0.396087837,0.757889695,0.465342941,1.503735448,0.001672245,0.912122176,0.788869272,0.724627962,1.36793234,0.56916986,1.901008618,
Italy,ITA,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Investment in transport with private participation (current US$),IE.PPI.TRAN.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Disaster risk reduction progress score (1-5 scale; 5=best),EN.CLC.DRSK.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,,,,,,,,
Italy,ITA,Ease of doing business index (1=most business-friendly regulations),IC.BUS.EASE.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58
Italy,ITA,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,ITA,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,97.30622101,99.33643341,99.12879944,100.3076935,107.9661789,106.097229,105.5272675,102.5643387,102.0567322,103.5448608,100.5078201,101.0390167,100.1255493,100.1170883,102.2253799,101.7537079,100.4072495,99.84171295,100.1887436,100.6820068,97.96190643,98.43389893,,99.67603302,98.34761047,99.06497192,95.80625916,,100.7136383,101.74487,104.91228,103.36188,103.70881,102.13256,100.30556,100.41952,102.36107,105.73237,103.60319,104.2058,105.3639,101.4162,100.3593,100.1127,99.80955,97.74971,98.81698,,
Italy,ITA,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,0.914600015,0.918560028,0.924030006,0.929910004,0.936779976,0.941009998,0.945729971,0.954519987,0.961839974,0.971289992,0.978799999,0.985949993,0.987919986,0.989979982,0.99138999,0.991919994,0.990970016,0.992519975,0.993120015,1.003309965,0.997439981,0.998409986,1.009119987,1.012989998,0.99278003,0.996089995,0.998179972,0.992659986,0.993610024,0.97619,0.98332,0.97088,0.98029,0.99326,0.99055,0.9889,0.98897,0.98943,0.99082,0.98995,0.98707,0.98994,0.99375,0.99459,0.99653,1.0027,0.98404,,
Italy,ITA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.178444772,2.46455581,2.878496387,3.215100133,3.405053435,3.641502446,4.079440621,4.431482557,4.686612774,5.043311221,5.513392312,5.762318227,6.049321454,6.471435784,6.521514722,6.174325442,6.592316217,6.365348831,6.646489957,6.880001916,6.892484981,6.690421638,6.537992115,6.388587127,6.498251684,6.575619372,6.47489765,6.778406129,6.883012515,7.215357675,7.361704582,7.468379928,7.404168932,7.248012993,7.16667249,7.573033273,7.48906561,7.566965198,7.734648761,7.765755082,7.912673166,7.904432663,7.932323042,8.17175128,8.216487201,8.166090128,8.072145596,7.917347216,7.60176497,6.795651486,6.83837457,6.702557614,6.205413858,5.732941879,5.270866786,,,,,
Italy,ITA,CO2 emissions (kg per 2011 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.235824605,0.235780173,0.231976509,0.229177371,0.221878938,0.227884859,0.222601597,0.220991464,0.221935237,0.219300054,0.215393333,0.211169209,0.211692541,0.218750544,0.218268904,0.216230275,0.210614753,0.20457929,0.199651085,0.189290861,0.187849291,0.183139922,0.175237322,0.166854577,0.154827123,,,,,
Italy,ITA,CO2 emissions (kt),EN.ATM.CO2E.KT,109357.274,124549.655,146456.313,164780.312,175957.328,189767.25,214248.142,234427.643,249495.346,270008.544,296740.974,311588.657,328970.237,354320.208,359406.337,342310.783,367312.389,356175.71,373234.594,387466.221,388969.691,378020.029,369681.271,361364.515,367649.753,372134.494,366454.311,383670.876,389780.098,408907.17,417550.289,423894.199,420535.227,411917.777,407378.031,430483.798,425830.375,430487.465,440153.677,441998.178,450564.29,450347.937,452610.476,468349.24,473970.751,473384.031,469346.664,462676.391,447186.983,401591.505,405361.181,397994.178,369468.585,345317.723,320411.459,,,,,
Italy,ITA,GHG net emissions/removals by LUCF (Mt of CO2 equivalent),EN.CLC.GHGR.MT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-61.79507661,-76.25632105,-75.48484152,-58.64889991,-75.42459816,-79.92378604,-88.16469047,-75.07530051,-73.0717217,-79.42279345,-78.89121459,-86.90982075,-92.83190687,-83.61875613,-87.97125325,-90.54239547,-96.96450288,-73.31029088,-92.82781845,-94.67097247,,,,,,,,,,
Italy,ITA,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,,,,,,,,,,,40488.2,39242.4,39690.2,40754.4,40895.8,40690.6,42059.1,42875.6,43159.8,43732.1,43908.4,43883.7,43894.4,42945.2,45131.3,45481.5,45577.7,45851.4,46344.5,46768.5,47167.7,46281.1,46370.8,45868.5,46464.9,46489.8,47515.5,47213.4,46822.3,46445.5,46791.1,44644.3,43642.7,42622.2,41060.5,40144.7,38872.4,38418.8,37392.2,37243,37547.9,36328.09438,35238.17876,,,,,,,
